Unique ID,Name,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
130975,Cardiovascular hospitalizations due to PM2.5 (age 40+),Borough,2,Brooklyn,2005-2007,1/1/05,29.3
549747,Nitrogen dioxide (NO2),Borough,1,Bronx,Winter 2016-17,12/1/16,26.37
549750,Nitrogen dioxide (NO2),Borough,2,Brooklyn,Winter 2016-17,12/1/16,24.74
338168,Ozone (O3),Borough,2,Brooklyn,Summer 2015,6/1/15,32.48
410972,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Winter 2015-16,12/1/15,9.65
410973,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Summer 2016,6/1/16,9.19
669600,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Winter 2019-20,12/1/19,9.95
649901,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Summer 2019,6/1/19,9.92
334265,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Summer 2015,6/1/15,9.64
213975,Fine particles (PM 2.5),CD,403,Jackson Heights (CD3),Summer 2014,6/1/14,8.2
669889,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Annual Average 2020,1/1/20,6.5
649977,Fine particles (PM 2.5),CD,304,Bushwick (CD4),Winter 2018-19,12/1/18,7.71
649942,Fine particles (PM 2.5),CD,205,Fordham and University Heights (CD5),Annual Average 2019,1/1/19,7.29
412452,Nitrogen dioxide (NO2),UHF42,202,Downtown - Heights - Slope,Summer 2016,6/1/16,17.32
740896,Nitrogen dioxide (NO2),UHF42,102,Northeast Bronx,Winter 2020-21,12/1/20,19.18
130906,Respiratory hospitalizations due to PM2.5 (age 20+),UHF42,306,Chelsea - Clinton,2005-2007,1/1/05,13.5
168457,Fine particles (PM 2.5),CD,105,Midtown (CD5),Winter 2009-10,12/1/09,15.77
168575,Fine particles (PM 2.5),CD,105,Midtown (CD5),Winter 2011-12,12/1/11,14.15
214112,Fine particles (PM 2.5),CD,105,Midtown (CD5),Annual Average 2014,12/1/13,14.19
547613,Fine particles (PM 2.5),CD,105,Midtown (CD5),Winter 2016-17,12/1/16,11.05
547611,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2017,6/1/17,11.94
669563,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2020,6/1/20,9.19
168516,Fine particles (PM 2.5),CD,105,Midtown (CD5),Winter 2010-11,12/1/10,16.99
169283,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2009,6/1/09,16.03
170404,Fine particles (PM 2.5),CD,105,Midtown (CD5),Annual Average 2013,12/1/12,14.26
547612,Fine particles (PM 2.5),CD,105,Midtown (CD5),Annual Average 2017,1/1/17,10.92
742407,Fine particles (PM 2.5),CD,105,Midtown (CD5),Annual Average 2021,1/1/21,8.95
130939,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,202,Downtown - Heights - Slope,2005-2007,1/1/05,28.6
130964,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,406,Fresh Meadows,2005-2007,1/1/05,19.9
169342,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2010,6/1/10,16.12
169401,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2011,6/1/11,15.55
410979,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2016,6/1/16,11.74
170345,Fine particles (PM 2.5),CD,105,Midtown (CD5),Annual Average 2012,12/1/11,14.24
168634,Fine particles (PM 2.5),CD,105,Midtown (CD5),Winter 2012-13,12/1/12,16.09
170227,Fine particles (PM 2.5),CD,105,Midtown (CD5),Annual Average 2010,12/1/09,15.51
649907,Fine particles (PM 2.5),CD,105,Midtown (CD5),Summer 2019,6/1/19,12.47
669562,Fine particles (PM 2.5),CD,105,Midtown (CD5),Winter 2019-20,12/1/19,12.55
170310,Fine particles (PM 2.5),CD,305,East New York and Starrett City (CD5),Annual Average 2011,12/1/10,10.03
170192,Fine particles (PM 2.5),CD,305,East New York and Starrett City (CD5),Annual Average 2009,12/1/08,10.54
334267,Fine particles (PM 2.5),CD,305,East New York and Starrett City (CD5),Annual Average 2015,1/1/15,8.66
649980,Fine particles (PM 2.5),CD,305,East New York and Starrett City (CD5),Winter 2018-19,12/1/18,7.12
605689,Fine particles (PM 2.5),UHF42,202,Downtown - Heights - Slope,Winter 2017-18,12/1/17,9.38
649687,Fine particles (PM 2.5),UHF42,202,Downtown - Heights - Slope,Annual Average 2019,1/1/19,7.44
605722,Fine particles (PM 2.5),UHF42,302,Central Harlem - Morningside Heights,Winter 2017-18,12/1/17,8.44
216338,Ozone (O3),CD,111,East Harlem (CD11),Summer 2009,6/1/09,22.83
131152,Asthma hospitalizations due to Ozone,UHF42,402,West Queens,2005-2007,1/1/05,11.7
131162,Asthma hospitalizations due to Ozone,UHF42,502,Stapleton - St. George,2005-2007,1/1/05,13.1
131066,Asthma emergency departments visits due to Ozone,UHF42,502,Stapleton - St. George,2005-2007,1/1/05,73.2
131056,Asthma emergency departments visits due to Ozone,UHF42,402,West Queens,2005-2007,1/1/05,61.5
603001,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Winter 2017-18,12/1/17,22.76
643615,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Annual Average 2019,1/1/19,15.46
131306,Asthma emergency departments visits due to Ozone,UHF42,502,Stapleton - St. George,2005-2007,1/1/05,39.8
131296,Asthma emergency departments visits due to Ozone,UHF42,402,West Queens,2005-2007,1/1/05,17.3
165749,Nitrogen dioxide (NO2),CD,111,East Harlem (CD11),Winter 2008-09,12/1/08,34.22
213233,Nitrogen dioxide (NO2),CD,111,East Harlem (CD11),Winter 2013-14,12/1/13,30.08
602965,Nitrogen dioxide (NO2),CD,111,East Harlem (CD11),Winter 2017-18,12/1/17,26.74
165747,Nitrogen dioxide (NO2),CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2008-09,12/1/08,35.2
213231,Nitrogen dioxide (NO2),CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2013-14,12/1/13,29.49
602959,Nitrogen dioxide (NO2),CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2017-18,12/1/17,27.31
643573,Nitrogen dioxide (NO2),CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2019,1/1/19,19.22
643609,Nitrogen dioxide (NO2),CD,209,Parkchester and Soundview (CD9),Annual Average 2019,1/1/19,16.39
167694,Nitrogen dioxide (NO2),CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2012,12/1/11,25.54
651033,Ozone (O3),CD,311,Bensonhurst (CD11),Summer 2019,6/1/19,31.62
651007,Ozone (O3),CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2019,6/1/19,26.99
338259,Ozone (O3),CD,111,East Harlem (CD11),Summer 2015,6/1/15,29.61
651009,Ozone (O3),CD,111,East Harlem (CD11),Summer 2019,6/1/19,27.47
651019,Ozone (O3),CD,209,Parkchester and Soundview (CD9),Summer 2019,6/1/19,30.33
165983,Nitrogen dioxide (NO2),CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2012-13,12/1/12,29.89
743629,Ozone (O3),CD,209,Parkchester and Soundview (CD9),Summer 2021,6/1/21,29.7
213786,Fine particles (PM 2.5),CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2013-14,12/1/13,11.82
649990,Fine particles (PM 2.5),CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2019,1/1/19,6.34
649960,Fine particles (PM 2.5),CD,211,Morris Park and Bronxdale (CD11),Annual Average 2019,1/1/19,6.65
167649,Nitrogen dioxide (NO2),CD,211,Morris Park and Bronxdale (CD11),Annual Average 2011,12/1/10,21.83
130943,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,206,Borough Park,2005-2007,1/1/05,26.8
130936,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,106,High Bridge - Morrisania,2005-2007,1/1/05,39
130967,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,409,Southeast Queens,2005-2007,1/1/05,19.2
130946,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,209,Bensonhurst - Bay Ridge,2005-2007,1/1/05,25.8
669606,Fine particles (PM 2.5),CD,101,Financial District (CD1),Winter 2019-20,12/1/19,10.03
649895,Fine particles (PM 2.5),CD,101,Financial District (CD1),Summer 2019,6/1/19,9.69
170223,Fine particles (PM 2.5),CD,101,Financial District (CD1),Annual Average 2010,12/1/09,12.14
168630,Fine particles (PM 2.5),CD,101,Financial District (CD1),Winter 2012-13,12/1/12,12.77
334187,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Summer 2015,6/1/15,11.07
669603,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Winter 2019-20,12/1/19,11.5
649898,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Summer 2019,6/1/19,11.07
213943,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Summer 2014,6/1/14,9.57
170176,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Annual Average 2009,12/1/08,11.86
170294,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Annual Average 2011,12/1/10,11.58
334219,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Annual Average 2015,1/1/15,9.93
649932,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Winter 2018-19,12/1/18,8.24
649711,Fine particles (PM 2.5),UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2019,1/1/19,6.04
177151,Fine particles (PM 2.5),UHF42,206,Borough Park,Winter 2008-09,12/1/08,12.56
212680,Fine particles (PM 2.5),UHF42,206,Borough Park,Winter 2013-14,12/1/13,11.67
649708,Fine particles (PM 2.5),UHF42,209,Bensonhurst - Bay Ridge,Annual Average 2019,1/1/19,6.21
169528,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Summer 2013,6/1/13,11.13
169469,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Summer 2012,6/1/12,11.22
411007,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Annual Average 2016,12/31/15,8.49
742433,Fine particles (PM 2.5),CD,202,Hunts Point and Longwood (CD2),Summer 2021,6/1/21,9.3
605894,Fine particles (PM 2.5),CD,101,Financial District (CD1),Annual Average 2018,1/1/18,8.97
169457,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Summer 2012,6/1/12,12.15
169516,Fine particles (PM 2.5),CD,102,Greenwich Village and Soho (CD2),Summer 2013,6/1/13,12.09
170188,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2009,12/1/08,12.03
213955,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Summer 2014,6/1/14,10.46
334255,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2015,1/1/15,10.56
669867,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Summer 2020,6/1/20,7.21
742404,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Annual Average 2021,1/1/21,8.07
334200,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2014-15,12/1/14,11.92
547615,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2017,1/1/17,9.77
742410,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,1/1/21,7.86
410982,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2016,6/1/16,10.61
130971,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,503,Willowbrook,2005-2007,1/1/05,27.1
130963,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,405,Ridgewood - Forest Hills,2005-2007,1/1/05,25.2
130940,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,1/1/05,34.3
130942,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,205,Sunset Park,2005-2007,1/1/05,24.3
130951,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,303,East Harlem,2005-2007,1/1/05,39
130961,Cardiovascular hospitalizations due to PM2.5 (age 40+),UHF42,403,Flushing - Clearview,2005-2007,1/1/05,19.2
742450,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Winter 2020-21,12/1/20,6.34
170346,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2012,12/1/11,12.31
334199,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2015,6/1/15,11.88
649910,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2019,6/1/19,10.45
669565,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2019-20,12/1/19,10.4
170299,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Annual Average 2011,12/1/10,11.18
170181,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Annual Average 2009,12/1/08,11.46
213948,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Summer 2014,6/1/14,9.07
334234,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Annual Average 2015,1/1/15,9.45
669859,Fine particles (PM 2.5),CD,206,Belmont and East Tremont (CD6),Annual Average 2020,1/1/20,6.32
170193,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2009,12/1/08,11.43
170311,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2011,12/1/10,11.13
213960,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Summer 2014,6/1/14,9.86
177169,Fine particles (PM 2.5),UHF42,403,Flushing - Clearview,Winter 2008-09,12/1/08,12.74
177161,Fine particles (PM 2.5),UHF42,305,Upper East Side,Winter 2008-09,12/1/08,15.3
212690,Fine particles (PM 2.5),UHF42,305,Upper East Side,Winter 2013-14,12/1/13,14.39
649729,Fine particles (PM 2.5),UHF42,305,Upper East Side,Annual Average 2019,1/1/19,8
334261,Fine particles (PM 2.5),CD,303,Bedford Stuyvesant (CD3),Annual Average 2015,1/1/15,9.03
669886,Fine particles (PM 2.5),CD,303,Bedford Stuyvesant (CD3),Annual Average 2020,1/1/20,6.31
177152,Fine particles (PM 2.5),UHF42,207,East Flatbush - Flatbush,Winter 2008-09,12/1/08,13.08
649702,Fine particles (PM 2.5),UHF42,207,East Flatbush - Flatbush,Annual Average 2019,1/1/19,6.31
169517,Fine particles (PM 2.5),CD,103,Lower East Side and Chinatown (CD3),Summer 2013,6/1/13,11.25
411010,Fine particles (PM 2.5),CD,203,Morrisania and Crotona (CD3),Annual Average 2016,12/31/15,7.85
170179,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Annual Average 2009,12/1/08,11.96
170297,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Annual Average 2011,12/1/10,11.58
334228,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Annual Average 2015,1/1/15,9.72
649941,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Winter 2018-19,12/1/18,7.89
669594,Fine particles (PM 2.5),CD,204,Highbridge and Concourse (CD4),Annual Average 2020,1/1/20,6.12
177145,Fine particles (PM 2.5),UHF42,107,Hunts Point - Mott Haven,Winter 2008-09,12/1/08,12.26
212674,Fine particles (PM 2.5),UHF42,107,Hunts Point - Mott Haven,Winter 2013-14,12/1/13,11.21
177153,Fine particles (PM 2.5),UHF42,208,Canarsie - Flatlands,Winter 2008-09,12/1/08,12.12
338167,Ozone (O3),Borough,1,Bronx,Summer 2015,6/1/15,30.39
338196,Ozone (O3),UHF42,307,Gramercy Park - Murray Hill,Summer 2015,6/1/15,25.06
179423,Nitrogen dioxide (NO2),Borough,1,Bronx,Annual Average 2010,12/1/09,22.16
176565,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Annual Average 2010,12/1/09,19.1
175431,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Winter 2012-13,12/1/12,22.63
336533,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Summer 2015,6/1/15,10.77
667142,Nitrogen dioxide (NO2),UHF42,208,Canarsie - Flatlands,Winter 2019-20,12/1/19,22.86
336479,Nitrogen dioxide (NO2),Borough,2,Brooklyn,Summer 2015,6/1/15,14.09
667028,Nitrogen dioxide (NO2),Borough,1,Bronx,Winter 2019-20,12/1/19,23.04
179289,Nitrogen dioxide (NO2),Borough,2,Brooklyn,Winter 2012-13,12/1/12,25.3
333942,Fine particles (PM 2.5),Borough,2,Brooklyn,Winter 2014-15,12/1/14,9.03
742152,Fine particles (PM 2.5),Borough,2,Brooklyn,Annual Average 2021,1/1/21,6.63
179504,Fine particles (PM 2.5),Borough,2,Brooklyn,Winter 2010-11,12/1/10,12.62
179569,Fine particles (PM 2.5),Borough,2,Brooklyn,Summer 2009,6/1/09,10.92
179664,Fine particles (PM 2.5),Borough,2,Brooklyn,Annual Average 2013,12/1/12,8.7
179663,Fine particles (PM 2.5),Borough,1,Bronx,Annual Average 2013,12/1/12,9.1
179503,Fine particles (PM 2.5),Borough,1,Bronx,Winter 2010-11,12/1/10,13.85
333996,Fine particles (PM 2.5),UHF42,208,Canarsie - Flatlands,Winter 2014-15,12/1/14,8.39
547411,Fine particles (PM 2.5),UHF42,208,Canarsie - Flatlands,Annual Average 2017,1/1/17,7.02
179810,Boiler Emissions- Total SO2 Emissions,Borough,2,Brooklyn,2015,1/1/15,0.7
649968,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Winter 2018-19,12/1/18,9.27
669880,Fine particles (PM 2.5),CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2020,1/1/20,7.08
669585,Fine particles (PM 2.5),CD,201,Mott Haven and Melrose (CD1),Annual Average 2020,1/1/20,6.3
649699,Fine particles (PM 2.5),UHF42,206,Borough Park,Annual Average 2019,1/1/19,6.32
605701,Fine particles (PM 2.5),UHF42,206,Borough Park,Winter 2017-18,12/1/17,8.4
212683,Fine particles (PM 2.5),UHF42,209,Bensonhurst - Bay Ridge,Winter 2013-14,12/1/13,11.51
177155,Fine particles (PM 2.5),UHF42,210,Coney Island - Sheepshead Bay,Winter 2008-09,12/1/08,11.12
605710,Fine particles (PM 2.5),UHF42,209,Bensonhurst - Bay Ridge,Winter 2017-18,12/1/17,8.1
179798,Boiler Emissions- Total SO2 Emissions,UHF42,106,High Bridge - Morrisania,2015,1/1/15,12.9
333945,Fine particles (PM 2.5),Borough,3,Manhattan,Winter 2014-15,12/1/14,10.93
650934,Ozone (O3),UHF42,206,Borough Park,Summer 2019,6/1/19,30.62
338177,Ozone (O3),UHF42,106,High Bridge - Morrisania,Summer 2015,6/1/15,29.93
650927,Ozone (O3),UHF42,106,High Bridge - Morrisania,Summer 2019,6/1/19,28.62
338169,Ozone (O3),Borough,3,Manhattan,Summer 2015,6/1/15,27.77
175433,Nitrogen dioxide (NO2),UHF42,210,Coney Island - Sheepshead Bay,Winter 2012-13,12/1/12,22.54
176556,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Annual Average 2010,12/1/09,26.38
336506,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Summer 2015,6/1/15,18.15
667088,Nitrogen dioxide (NO2),UHF42,106,High Bridge - Morrisania,Winter 2019-20,12/1/19,25.81
336482,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2015,6/1/15,21.25
179425,Nitrogen dioxide (NO2),Borough,3,Manhattan,Annual Average 2010,12/1/09,30.58
643310,Nitrogen dioxide (NO2),Borough,3,Manhattan,Summer 2019,6/1/19,19.7
177228,Fine particles (PM 2.5),UHF42,106,High Bridge - Morrisania,Winter 2010-11,12/1/10,14.72
178572,Fine particles (PM 2.5),UHF42,106,High Bridge - Morrisania,Annual Average 2013,12/1/12,9.83
547360,Fine particles (PM 2.5),Borough,3,Manhattan,Annual Average 2017,1/1/17,8.72
179505,Fine particles (PM 2.5),Borough,3,Manhattan,Winter 2010-11,12/1/10,14.76
179570,Fine particles (PM 2.5),Borough,3,Manhattan,Summer 2009,6/1/09,12.55
177774,Fine particles (PM 2.5),UHF42,106,High Bridge - Morrisania,Summer 2009,6/1/09,11.44
547384,Fine particles (PM 2.5),UHF42,106,High Bridge - Morrisania,Annual Average 2017,1/1/17,8.16
179660,Fine particles (PM 2.5),Borough,3,Manhattan,Annual Average 2012,12/1/11,10.92
130402,Boiler Emissions- Total SO2 Emissions,UHF42,106,High Bridge - Morrisania,2013,1/1/13,19.7
130442,Boiler Emissions- Total SO2 Emissions,Borough,3,Manhattan,2013,1/1/13,50.6
169456,Fine particles (PM 2.5),CD,101,Financial District (CD1),Summer 2012,6/1/12,12.25
169515,Fine particles (PM 2.5),CD,101,Financial District (CD1),Summer 2013,6/1/13,12.22
667040,Nitrogen dioxide (NO2),Borough,3,Manhattan,Winter 2019-20,12/1/19,29.31
605731,Fine particles (PM 2.5),UHF42,305,Upper East Side,Winter 2017-18,12/1/17,9.75
177150,Fine particles (PM 2.5),UHF42,205,Sunset Park,Winter 2008-09,12/1/08,13.49
334270,Fine particles (PM 2.5),CD,306,Park Slope and Carroll Gardens (CD6),Annual Average 2015,1/1/15,9.91
170287,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2011,12/1/10,13.13
213936,Fine particles (PM 2.5),CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2014,6/1/14,11.68
649696,Fine particles (PM 2.5),UHF42,205,Sunset Park,Annual Average 2019,1/1/19,7.32
177148,Fine particles (PM 2.5),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2008-09,12/1/08,13.62
212677,Fine particles (PM 2.5),UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2013-14,12/1/13,11.94
649690,Fine particles (PM 2.5),UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2019,1/1/19,6.61
177141,Fine particles (PM 2.5),UHF42,103,Fordham - Bronx Pk,Winter 2008-09,12/1/08,14.47
212670,Fine particles (PM 2.5),UHF42,103,Fordham - Bronx Pk,Winter 2013-14,12/1/13,12.51
170183,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Annual Average 2009,12/1/08,11.02
170301,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Annual Average 2011,12/1/10,10.65
334240,Fine particles (PM 2.5),CD,208,Riverdale and Fieldston (CD8),Annual Average 2015,1/1/15,9.16
170285,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Annual Average 2011,12/1/10,12.43
170167,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Annual Average 2009,12/1/08,13.22
213934,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Summer 2014,6/1/14,11.09
334192,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Annual Average 2015,1/1/15,10.91
669598,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Annual Average 2020,1/1/20,7.96
649905,Fine particles (PM 2.5),CD,104,Clinton and Chelsea (CD4),Winter 2018-19,12/1/18,10.61
333960,Fine particles (PM 2.5),UHF42,103,Fordham - Bronx Pk,Winter 2014-15,12/1/14,10.16
547375,Fine particles (PM 2.5),UHF42,103,Fordham - Bronx Pk,Annual Average 2017,1/1/17,7.52
